"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.target_property"	"Answer.choice"	"Answer.familiarization_cond"	"Answer.word_condition"	"Answer.target_frequency"	"Answer.about"	"Answer.manip_check_target"	"Answer.comment"	"Answer.manip_check_dist"	"Answer.item"	"Answer.target_position"	"Answer.name_check_correct"	"Answer.choice_correct"
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2OQ5COW0LGRZM1IRBQ361NU3HSU7YE"	"A239JNU2N6RC4U"	"Approved"	"Sat Apr 27 06:25:47 EDT 2013"	"Fri Apr 26 13:44:57 EDT 2013"	"Fri Apr 26 13:45:47 EDT 2013"	"Sat Apr 27 06:26:06 EDT 2013"	""	""	""	""	"""basket"""	"""logical"""	"0"	"""baserate"""	"0.125"	"""memory"""	"""2"""	""""""	"""1"""	"""bike"""	"""left"""	"""TRUE"""	"""FALSE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2HW6OQ1SNQQ79ZD016HKINR5N8TQ6V"	"APAYJAW26L8TW"	"Approved"	"Sat Apr 27 06:26:24 EDT 2013"	"Fri Apr 26 13:44:56 EDT 2013"	"Fri Apr 26 13:46:24 EDT 2013"	"Sat Apr 27 06:31:04 EDT 2013"	""	""	""	""	"""hat"""	"""logical"""	"0"	"""baserate"""	"0.125"	"""A person's prefernces over time?"""	"""2"""	""""""	"""1"""	"""snowman"""	"""middle"""	"""TRUE"""	"""FALSE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2QCPEIB9BAWLBF3PMAMX0D3QE6V1YC"	"A24TPQBGNVPR44"	"Approved"	"Sat Apr 27 06:28:02 EDT 2013"	"Fri Apr 26 13:47:27 EDT 2013"	"Fri Apr 26 13:48:02 EDT 2013"	"Sat Apr 27 06:31:04 EDT 2013"	""	""	""	""	"""hat"""	"""target"""	"3"	"""baserate"""	"0.875"	"""Bob's friends"""	"""2"""	""""""	"""1"""	"""friend"""	"""middle"""	"""TRUE"""	"""TRUE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"24VK4F0OHOVRKXOXGTTLF2HIXBE23O"	"A3RYH6OUH7BJ4Z"	"Approved"	"Sat Apr 27 06:30:45 EDT 2013"	"Fri Apr 26 13:47:44 EDT 2013"	"Fri Apr 26 13:50:45 EDT 2013"	"Sat Apr 27 06:31:04 EDT 2013"	""	""	""	""	"""waterbottle"""	"""target"""	"3"	"""baserate"""	"0.875"	"""i don't know"""	"""2"""	""""""	"""1"""	"""bike"""	"""right"""	"""TRUE"""	"""TRUE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2AKPW1INMHGY9XP3JF26HFMJ036I59"	"A2A326AZ3CN4QT"	"Approved"	"Sat Apr 27 06:43:06 EDT 2013"	"Fri Apr 26 14:01:48 EDT 2013"	"Fri Apr 26 14:03:06 EDT 2013"	"Sat Apr 27 06:46:01 EDT 2013"	""	""	""	""	"""basket"""	"""target"""	"1"	"""baserate"""	"0.375"	"""bob's bike riding """	"""2"""	""""""	"""1"""	"""bike"""	"""middle"""	"""TRUE"""	"""TRUE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2I3727M0IGFK0676UKJVL4VM996EZ2"	"A2LEY4X3LD8G26"	"Approved"	"Sat Apr 27 06:43:10 EDT 2013"	"Fri Apr 26 14:01:35 EDT 2013"	"Fri Apr 26 14:03:10 EDT 2013"	"Sat Apr 27 06:46:01 EDT 2013"	""	""	""	""	"""whipped cream"""	"""logical"""	"1"	"""baserate"""	"0.375"	"""Perceptions about people based on trends."""	"""2"""	""""""	"""1"""	"""sundae"""	"""middle"""	"""TRUE"""	"""FALSE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"224XKNQY2RCJ3Z9ZRJUHX0KY3PX2RV"	"A163MRYD9B6X8O"	"Approved"	"Sat Apr 27 06:43:19 EDT 2013"	"Fri Apr 26 14:01:11 EDT 2013"	"Fri Apr 26 14:03:19 EDT 2013"	"Sat Apr 27 06:46:01 EDT 2013"	""	""	""	""	"""hat"""	"""logical"""	"1"	"""baserate"""	"0.375"	"""Who Bob liked most"""	"""2"""	"""none"""	"""1"""	"""friend"""	"""left"""	"""TRUE"""	"""FALSE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2IDZ6R70G5R9R6EJZ0572SSX8DQ9P9"	"A2BM4OQ4QLFF8I"	"Approved"	"Sat Apr 27 07:19:23 EDT 2013"	"Fri Apr 26 14:38:29 EDT 2013"	"Fri Apr 26 14:39:23 EDT 2013"	"Sat Apr 27 07:21:07 EDT 2013"	""	""	""	""	"""hat"""	"""target"""	"2"	"""baserate"""	"0.625"	"""Naming"""	"""2"""	"""None"""	"""1"""	"""friend"""	"""right"""	"""TRUE"""	"""TRUE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2T9STLB3L0FB22OO7O5JXEVIQ63VJB"	"A2KBZ75HMJ7KVX"	"Approved"	"Sat Apr 27 07:21:42 EDT 2013"	"Fri Apr 26 14:40:48 EDT 2013"	"Fri Apr 26 14:41:42 EDT 2013"	"Sat Apr 27 07:25:59 EDT 2013"	""	""	""	""	"""hat"""	"""logical"""	"0"	"""baserate"""	"0.125"	"""who bob visited"""	"""2"""	"""no"""	"""1"""	"""friend"""	"""middle"""	"""TRUE"""	"""FALSE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2LUYU98JHSTLUWR0BGA9OOBNZY6DPV"	"AQR70X1KIOP6B"	"Approved"	"Sat Apr 27 07:24:16 EDT 2013"	"Fri Apr 26 14:43:03 EDT 2013"	"Fri Apr 26 14:44:16 EDT 2013"	"Sat Apr 27 07:25:59 EDT 2013"	""	""	""	""	"""ornaments"""	"""target"""	"2"	"""baserate"""	"0.625"	"""probably about memory"""	"""2"""	""""""	"""1"""	"""Christmas tree"""	"""left"""	"""TRUE"""	"""TRUE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2Z9IT3HVWAVK1Z8NFVT1D2ZDU5WEMT"	"A10ELK3KP57KWE"	"Approved"	"Sat Apr 27 07:26:42 EDT 2013"	"Fri Apr 26 14:45:27 EDT 2013"	"Fri Apr 26 14:46:42 EDT 2013"	"Sat Apr 27 07:31:09 EDT 2013"	""	""	""	""	"""star"""	"""logical"""	"3"	"""baserate"""	"0.875"	"""Bob trimming Christmas trees. """	"""2"""	"""cute!"""	"""1"""	"""Christmas tree"""	"""middle"""	"""TRUE"""	"""FALSE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2BUA1QP6AUC2P6M63ISX9V0J5FS07J"	"A1015EI76K26I3"	"Approved"	"Sat Apr 27 07:27:03 EDT 2013"	"Fri Apr 26 14:46:06 EDT 2013"	"Fri Apr 26 14:47:03 EDT 2013"	"Sat Apr 27 07:31:09 EDT 2013"	""	""	""	""	"""peppers"""	"""target"""	"3"	"""baserate"""	"0.875"	"""remembering images"""	"""8"""	""""""	"""1"""	"""pizza"""	"""middle"""	"""TRUE"""	"""TRUE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2QB2D21O3W5X0TPPLX92QYET675F9E"	"A35Z1QH3JQEZG6"	"Approved"	"Sat Apr 27 07:34:08 EDT 2013"	"Fri Apr 26 14:52:47 EDT 2013"	"Fri Apr 26 14:54:08 EDT 2013"	"Sat Apr 27 07:35:59 EDT 2013"	""	""	""	""	"""lights"""	"""logical"""	"1"	"""baserate"""	"0.375"	"""Tim trimming christmas trees?"""	"""2"""	""""""	"""1"""	"""Christmas tree"""	"""middle"""	"""TRUE"""	"""FALSE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"21Z0G5R98D8JMOK7SXJTTYCKO10TDP"	"A2MFSDUCY9L4FA"	"Approved"	"Sat Apr 27 08:25:34 EDT 2013"	"Fri Apr 26 15:44:13 EDT 2013"	"Fri Apr 26 15:45:34 EDT 2013"	"Sat Apr 27 08:26:02 EDT 2013"	""	""	""	""	"""glasses"""	"""target"""	"2"	"""baserate"""	"0.625"	"""Bob and his friends"""	"""2"""	"""None"""	"""1"""	"""friend"""	"""left"""	"""TRUE"""	"""TRUE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2UO4ZMAZHHRR48W0KSEVXH1O23YBKV"	"AH93KJQHI65NC"	"Approved"	"Sat Apr 27 08:33:08 EDT 2013"	"Fri Apr 26 15:52:29 EDT 2013"	"Fri Apr 26 15:53:08 EDT 2013"	"Sat Apr 27 08:36:06 EDT 2013"	""	""	""	""	"""saddlebag"""	"""logical"""	"0"	"""baserate"""	"0.125"	"""Bikes"""	"""2"""	""""""	"""1"""	"""bike"""	"""left"""	"""TRUE"""	"""FALSE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2QMLF395SW6NZULSZSPNPBYJMUQESH"	"A318T6HR4EAR4U"	"Approved"	"Sat Apr 27 08:38:53 EDT 2013"	"Fri Apr 26 15:57:33 EDT 2013"	"Fri Apr 26 15:58:53 EDT 2013"	"Sat Apr 27 08:40:56 EDT 2013"	""	""	""	""	"""hat"""	"""foil"""	"1"	"""baserate"""	"0.375"	"""Bob meeting his friends."""	"""2"""	""""""	"""1"""	"""friend"""	"""left"""	"""TRUE"""	"""FALSE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2FJ98D8J3VE7FLYTJ33G9MCOTPQXHU"	"A1IL2FU1ZE0LFV"	"Approved"	"Sat Apr 27 09:53:18 EDT 2013"	"Fri Apr 26 17:12:18 EDT 2013"	"Fri Apr 26 17:13:18 EDT 2013"	"Sat Apr 27 09:56:00 EDT 2013"	""	""	""	""	"""waterbottle"""	"""logical"""	"1"	"""baserate"""	"0.375"	"""visual differences and observation"""	"""2"""	""""""	"""1"""	"""bike"""	"""middle"""	"""TRUE"""	"""FALSE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"21T4IXKO2L9207IW6BO34OCG0GDDC5"	"A35OGKV242IJ78"	"Approved"	"Sat Apr 27 10:12:48 EDT 2013"	"Fri Apr 26 17:31:36 EDT 2013"	"Fri Apr 26 17:32:48 EDT 2013"	"Sat Apr 27 10:16:13 EDT 2013"	""	""	""	""	"""mushrooms"""	"""target"""	"3"	"""baserate"""	"0.875"	"""Pizza's and topings"""	"""2"""	"""thank you!"""	"""1"""	"""pizza"""	"""middle"""	"""TRUE"""	"""TRUE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2UU74J79KQW6K1T42ZOFID49ISHHJY"	"A24I6PE5OBNQDH"	"Approved"	"Sat Apr 27 10:39:51 EDT 2013"	"Fri Apr 26 17:57:57 EDT 2013"	"Fri Apr 26 17:59:51 EDT 2013"	"Sat Apr 27 10:40:57 EDT 2013"	""	""	""	""	"""star"""	"""logical"""	"1"	"""baserate"""	"0.375"	"""Bob Trimming Christmas Trees every Year"""	"""2"""	"""Nothing at this time."""	"""1"""	"""Christmas tree"""	"""right"""	"""TRUE"""	"""FALSE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2Y1Z6KW4ZMAZ0AXRHKH0UNNZCX47GI"	"A13BDQ7J8MNP40"	"Approved"	"Sat Apr 27 10:43:35 EDT 2013"	"Fri Apr 26 18:01:58 EDT 2013"	"Fri Apr 26 18:03:35 EDT 2013"	"Sat Apr 27 10:45:57 EDT 2013"	""	""	""	""	"""hat"""	"""target"""	"3"	"""baserate"""	"0.875"	"""Memory?"""	"""2"""	"""None, thank you."""	"""1"""	"""friend"""	"""left"""	"""TRUE"""	"""TRUE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2HOGKCCVLL3CTW9MDFGQAC9RBAF6WM"	"A2JZQHB8N6LS7T"	"Approved"	"Sat Apr 27 11:17:26 EDT 2013"	"Fri Apr 26 18:36:00 EDT 2013"	"Fri Apr 26 18:37:26 EDT 2013"	"Sat Apr 27 11:22:27 EDT 2013"	""	""	""	""	"""cherry"""	"""target"""	"1"	"""baserate"""	"0.375"	"""Joe making sundaes"""	"""2"""	""""""	"""1"""	"""sundae"""	"""middle"""	"""TRUE"""	"""TRUE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2XLL0XULRGNTUC9MIIO5LP7RRIZQ4O"	"A3G3TIX6FEMN8R"	"Approved"	"Sat Apr 27 12:14:36 EDT 2013"	"Fri Apr 26 19:33:12 EDT 2013"	"Fri Apr 26 19:34:36 EDT 2013"	"Sat Apr 27 12:16:28 EDT 2013"	""	""	""	""	"""lights"""	"""target"""	"3"	"""baserate"""	"0.875"	"""Bob and Christmas Trees"""	"""1"""	""""""	"""1"""	"""Christmas tree"""	"""right"""	"""TRUE"""	"""TRUE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"254NHMVHVKCJJU7KYCVJD9KUHMO53D"	"A2J91LR932VBOS"	"Approved"	"Sat Apr 27 13:05:09 EDT 2013"	"Fri Apr 26 20:23:49 EDT 2013"	"Fri Apr 26 20:25:09 EDT 2013"	"Sat Apr 27 13:06:52 EDT 2013"	""	""	""	""	"""mushrooms"""	"""logical"""	"0"	"""baserate"""	"0.125"	"""What kind of pizza Bob eats each week"""	"""2"""	"""Thank you!"""	"""1"""	"""pizza"""	"""left"""	"""TRUE"""	"""FALSE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2QO40SPW1INM094Q0OUNGB6F021F2U"	"A2AAFWAAS9C1QC"	"Approved"	"Sat Apr 27 13:15:09 EDT 2013"	"Fri Apr 26 20:30:34 EDT 2013"	"Fri Apr 26 20:35:09 EDT 2013"	"Sat Apr 27 13:16:46 EDT 2013"	""	""	""	""	"""star"""	"""logical"""	"1"	"""baserate"""	"0.375"	"""Bob's choices in decorating his tree? Or my thoughts on Bob's decorating?"""	"""2"""	"""Hmm . . . this was got me!  Good survey!"""	"""1"""	"""Christmas tree"""	"""left"""	"""TRUE"""	"""FALSE"""
"2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Fri Apr 26 11:39:40 EDT 2013"	"600"	"244"	"0"	"296"	"Assignable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Fri May 03 11:39:40 EDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GDXX2Q45UUK9H4GJNN1TS8QQSWAS1"	"218NTBJ3MMDXO8V7JBTKNB9QYDLBXU"	"A3H4U8BKEBQD26"	"Approved"	"Sat Apr 27 14:05:10 EDT 2013"	"Fri Apr 26 21:23:14 EDT 2013"	"Fri Apr 26 21:25:10 EDT 2013"	"Sat Apr 27 14:06:28 EDT 2013"	""	""	""	""	"""peppers"""	"""target"""	"3"	"""baserate"""	"0.875"	"""Bob's love for pizza."""	"""2"""	"""Thanks!"""	"""1"""	"""pizza"""	"""left"""	"""TRUE"""	"""TRUE"""
